cause_of_death,date,quarter,Date-month,Year,dead,location,latitude,longitude,"latitude, longitude"
shot by the police,2008-02-18T00:00:00Z,1Q2008,2008 -- 2,2008,0,rafah,31.280267,34.240191,"31.280267, 34.240191"
shot by the police,2008-02-15T00:00:00Z,1Q2008,2008 -- 2,2008,0,"El Kuntilla, Egypt",30.000473,34.679418,"30.000473, 34.679418"
shot by the police,2008-12-31T00:00:00Z,4Q2008,2008 -- 12,2008,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
shot by the police,2008-10-21T00:00:00Z,4Q2008,2008 -- 10,2008,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2008-10-13T00:00:00Z,4Q2008,2008 -- 10,2008,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2008-01-29T00:00:00Z,1Q2008,2008 -- 1,2008,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
unknown,2008-09-28T00:00:00Z,3Q2008,2008 -- 9,2008,0,latakia,35.52145,35.7924,"35.52145, 35.7924"
unknown,2008-09-23T00:00:00Z,3Q2008,2008 -- 9,2008,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2008-09-22T00:00:00Z,3Q2008,2008 -- 9,2008,0,egypt,26.820553,30.802498,"26.820553, 30.802498"
unknown,2008-09-21T00:00:00Z,3Q2008,2008 -- 9,2008,0,egypt,26.820553,30.802498,"26.820553, 30.802498"
unknown,2008-09-11T00:00:00Z,3Q2008,2008 -- 9,2008,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
unknown,2008-09-09T00:00:00Z,3Q2008,2008 -- 9,2008,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2008-09-08T00:00:00Z,3Q2008,2008 -- 9,2008,0,valletta,35.89779,14.514106,"35.89779, 14.514106"
unknown,2008-09-07T00:00:00Z,3Q2008,2008 -- 9,2008,0,gomera,28.103304,-17.219358,"28.103304, -17.219358"
unknown,2008-09-06T00:00:00Z,3Q2008,2008 -- 9,2008,0,sahara,23.803497,11.291889,"23.803497, 11.291889"
unknown,2008-09-03T00:00:00Z,3Q2008,2008 -- 9,2008,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2008-08-31T00:00:00Z,3Q2008,2008 -- 8,2008,0,minufiyah,30.597246,30.987632,"30.597246, 30.987632"
unknown,2008-08-25T00:00:00Z,3Q2008,2008 -- 8,2008,0,almera,37.617153,-0.992914,"37.617153, -0.992914"
unknown,2008-08-11T00:00:00Z,3Q2008,2008 -- 8,2008,0,mali,17.570692,-3.996166,"17.570692, -3.996166"
unknown,2008-08-08T00:00:00Z,3Q2008,2008 -- 8,2008,0,sahara,23.803497,11.291889,"23.803497, 11.291889"
unknown,2008-08-08T00:00:00Z,3Q2008,2008 -- 8,2008,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2008-08-04T00:00:00Z,3Q2008,2008 -- 8,2008,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
unknown,2008-08-03T00:00:00Z,3Q2008,2008 -- 8,2008,0,mali,17.570692,-3.996166,"17.570692, -3.996166"
unknown,2008-08-03T00:00:00Z,3Q2008,2008 -- 8,2008,0,canaria,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2008-08-01T00:00:00Z,3Q2008,2008 -- 8,2008,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
unknown,2008-08-01T00:00:00Z,3Q2008,2008 -- 8,2008,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
unknown,2008-07-30T00:00:00Z,3Q2008,2008 -- 7,2008,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2008-07-28T00:00:00Z,3Q2008,2008 -- 7,2008,0,sardinia,40.120875,9.012893,"40.120875, 9.012893"
unknown,2008-07-24T00:00:00Z,3Q2008,2008 -- 7,2008,0,gomera,28.103304,-17.219358,"28.103304, -17.219358"
unknown,2008-07-17T00:00:00Z,3Q2008,2008 -- 7,2008,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2008-07-13T00:00:00Z,3Q2008,2008 -- 7,2008,0,minufiyah,30.597246,30.987632,"30.597246, 30.987632"
unknown,2008-07-11T00:00:00Z,3Q2008,2008 -- 7,2008,0,arguineguin,27.793611,-15.658889,"27.793611, -15.658889"
unknown,2008-07-10T00:00:00Z,3Q2008,2008 -- 7,2008,0,gomera,28.103304,-17.219358,"28.103304, -17.219358"
unknown,2008-07-09T00:00:00Z,3Q2008,2008 -- 7,2008,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2008-07-08T00:00:00Z,3Q2008,2008 -- 7,2008,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
unknown,2008-07-03T00:00:00Z,3Q2008,2008 -- 7,2008,0,venice,45.440847,12.315515,"45.440847, 12.315515"
unknown,2008-06-29T00:00:00Z,2Q2008,2008 -- 6,2008,0,Zonqor Point,35.869682,14.566763,"35.869682, 14.566763"
